,Date Created,Number of Likes,Source of Tweet,Tweets
1918,2022-10-18 18:29:42+00:00,2,Twitter for iPhone,I was thinking that maybe it’s because I tried to use them like Twitter that I didn’t have as good an experience…
1919,2022-10-18 18:25:37+00:00,2,Twitter for iPhone,@nascentwisp i’m a non-shouty cat
1920,2022-10-18 18:20:26+00:00,11,Twitter for iPhone,"I like Twitter so much better than all the other social media. Are there some you guys like almost as much or more? If so, what is it that makes the other one(s) good?"
1921,2022-10-18 16:34:01+00:00,2,Twitter Web App,the todo list as a navigational system
1922,2022-10-18 15:49:41+00:00,0,Twitter for iPhone,@SlRFlSH @IsomorphicPhi i like the idea that an attitude change might help there
1923,2022-10-18 03:21:20+00:00,3,Twitter for iPhone,"publisher keeps telling me that for every word of Latin i lose 20,543 readers"
1924,2022-10-18 03:11:49+00:00,1,Twitter for iPhone,"sed elephantīs super montēs ad italiam mox advenient, ēheu!"
1925,2022-10-18 03:06:49+00:00,3,Twitter for iPhone,"problem is i usually want to talk about love, decision theory, and those plastic things on the ends of shoelaces"
1926,2022-10-18 03:03:09+00:00,1,Twitter for iPhone,"theoretically i’m really good at talking about war in Latin, esp if it involves elephants coming over the Alps"
1927,2022-10-18 02:02:02+00:00,1,Twitter for iPhone,@prerationalist 👌
1928,2022-10-18 01:44:45+00:00,11,Twitter Web App,i need to learn poetry so i can complain with higher fidelity
1929,2022-10-18 01:41:07+00:00,3,Twitter Web App,"@IsomorphicPhi what really annoyed me was that, after all that studying, i couldn't use a tangent bundle to solve every conceivable problem in my life :-|"
1930,2022-10-18 01:38:10+00:00,0,Twitter Web App,@cistem_offendaa someone plz explain to me how this works
1931,2022-10-18 01:36:03+00:00,1,Twitter Web App,@allgarbled yeah i just scratch the # of days i've been here on the wall
1932,2022-10-18 01:32:20+00:00,0,Twitter Web App,"@ConnorTabarrok from what I can tell, a soul goes for 3 bootlegged anime series"
1933,2022-10-18 01:30:12+00:00,1,Twitter Web App,@correctrix @PipFoweraker awwww
1934,2022-10-18 01:11:12+00:00,3,Twitter Web App,@PipFoweraker At this hour that giant dog might be a werewolf. Still tempted.
1935,2022-10-18 01:05:13+00:00,14,Twitter Web App,"gawd i wish someone could hug me. just gonna, like, hug myself or smth"
1936,2022-10-18 00:56:32+00:00,2,Twitter Web App,@ConnorTabarrok yeah they call it The Web Crawler. some even say there's a place called The Dark Web where u can sell yer soul
1937,2022-10-18 00:52:30+00:00,1,Twitter Web App,"@ThoughtVaccine @money_illusion Yes! (A != A) -&gt; B, where B is anything we want, so let B = ""we're all rich!"" :)"
1938,2022-10-18 00:44:58+00:00,3,Twitter Web App,@ModestKevin @FinitePhysicist (nodding sagely)
1939,2022-10-18 00:43:55+00:00,3,Twitter Web App,i'm gonna turn a time machine into a Dolorian
1940,2022-10-18 00:39:31+00:00,2,Twitter Web App,"@grassmannian erm, MacGyver, MacGyver, MacGyver, um, Dr Who, and MacGyver"
1941,2022-10-18 00:35:09+00:00,0,Twitter Web App,@schala163 oh my gawd 🥹
1942,2022-10-18 00:33:59+00:00,0,Twitter Web App,"@all_tangled derivative 👍
integral 🔥🔥🔥🚒"
1943,2022-10-18 00:29:41+00:00,2,Twitter Web App,@allgarbled and be based
1944,2022-10-18 00:29:19+00:00,2,Twitter Web App,@allgarbled god 2.0 will be based on Linux
1945,2022-10-17 23:51:05+00:00,2,Twitter for iPhone,i’m going in; if i’m not back in half an hour call the AC repair guy https://t.co/kMxBM8VbqN
1946,2022-10-17 23:40:38+00:00,3,Twitter for iPhone,@schala163 https://t.co/vhLruXZ6Zi
1947,2022-10-17 23:10:57+00:00,0,Twitter for iPhone,@schala163 gods me neither. i’d hug my profile pic and tell her i’m sorry over and over
1948,2022-10-17 23:08:36+00:00,3,Twitter for iPhone,@schala163 meeooow :D
1949,2022-10-17 23:06:34+00:00,2,Twitter for iPhone,@schala163 i’m pretty much always secretly wanting to meow
1950,2022-10-17 23:01:03+00:00,0,Twitter for iPhone,@deepfates hey baby i’m just checking in with you to see if we could have a good time today or tomorrow night
1951,2022-10-17 22:44:47+00:00,1,Twitter for iPhone,@uberwensch_ to be stolen away from him by some french guy
1952,2022-10-17 22:43:08+00:00,1,Twitter for iPhone,@GabrielONilsson @visakanv Well I *was* gonna demand that all the long syllables be marked as well
1953,2022-10-17 22:42:21+00:00,0,Twitter for iPhone,"living out beyond the edge of all my naive dreams, sipping banana Huel"
1954,2022-10-17 22:38:00+00:00,0,Twitter for iPhone,@strangestloop iT feEls cRaZy aLmosT JUst liKe NoRMAl
1955,2022-10-17 22:35:08+00:00,1,Twitter for iPhone,@GabrielONilsson @visakanv I was gonna say “Be immortal and live in a library with infinitely many books all written in Latin”
1956,2022-10-17 22:27:35+00:00,1,Twitter for iPhone,@blahajparty they did bad things lately from a geological perspective :-|
1957,2022-10-17 22:26:36+00:00,2,Twitter for iPhone,"@blahajparty me too: Latin, brought to u by the ancient Romans"
1958,2022-10-17 22:18:48+00:00,0,Twitter Web App,@schala163 maybe we could just call it the law of included edge cases :)
1959,2022-10-17 22:01:18+00:00,2,Twitter for iPhone,@rainforbrunch @strangestloop me too fr
1960,2022-10-17 21:59:22+00:00,1,Twitter for iPhone,@not_a_hot_girl maybe i should translate this advice into Latin :-|
1961,2022-10-17 21:50:59+00:00,1,Twitter for iPhone,@absurdlymax i’m still pondering how my beauty is worth 2.5 full ships of ancient Greeks
1962,2022-10-17 21:45:19+00:00,0,Twitter for iPhone,@FinitePhysicist yeah me neither. wispy fembot here
1963,2022-10-17 21:43:25+00:00,1,Twitter for iPhone,@absurdlymax 53 *good* ones
1964,2022-10-17 21:42:09+00:00,0,Twitter for iPhone,@not_a_hot_girl for Latin they should just hire me to sit on the other side. “please wait 30 min for results to load”
1965,2022-10-17 21:39:40+00:00,1,Twitter for iPhone,"@absurdlymax alas, due to my persnickety insides, a bagel is -6 utils. but a good cuppa joe is about 1 util :)"
1966,2022-10-17 21:32:42+00:00,3,Twitter for iPhone,@absurdlymax from ur tweets alone i’ve racked up 53.46 utils
1967,2022-10-17 20:43:46+00:00,2,Twitter for iPhone,@nascentwisp I think so too! I was also making a Dr Who reference because he talks about wibbly-wobbly timey-wimey stuff
1968,2022-10-17 20:16:36+00:00,2,Twitter for iPhone,@nascentwisp https://t.co/ETt9z5n89O
1969,2022-10-17 19:40:18+00:00,2,Twitter for iPhone,@nascentwisp i’d like to raise your wibbly-wobbly with a timey-wimey
1970,2022-10-16 20:48:32+00:00,1,Twitter for iPhone,@FinitePhysicist those rash physicists 😂
1971,2022-10-16 20:43:22+00:00,3,Twitter for iPhone,"@nascentwisp i now consider myself to be a wisp, new identity :-|"
1972,2022-10-16 20:39:10+00:00,0,Twitter for iPhone,@FinitePhysicist wow how did my phone know i read Livy all the time 😅
1973,2022-10-16 20:38:05+00:00,1,Twitter for iPhone,@FinitePhysicist physicists failed to consider that a decision would not have been made by any other people who had been involved in the battle
1974,2022-10-15 01:03:53+00:00,1,Twitter Web App,"@xlr8harder @joe_zimmerman It think it's prolly good to be careful about saying what math can and can't do. After all, math has category theory 😎

At the same time, I'm sympathetic about trying to squash all valuation onto the real number line

Pretty sure we could find good ways to math virtue ethics"
1975,2022-10-14 23:29:55+00:00,3,Twitter Web App,"Dreamily dreaming of dreamy stuffs, possibly romantic. okay definitely"
1976,2022-10-14 23:16:10+00:00,3,Twitter Web App,"@Kirsten3531 I'm on Twitter less today than usual. The utility monster thread turned into a monster (for which I'm thankful because I learned a ton), but now I need a short break ha"
1977,2022-10-14 23:00:00+00:00,1,Twitter Web App,I dunno why we say Livy instead of Livius. Is it really that hard to say Livius? Same re Sallust vs Sallustius...
1978,2022-10-14 16:54:50+00:00,4,Twitter for iPhone,@RafaRuizdeLira @mealreplacer u can fit more wtf/pg that way
1979,2022-10-14 16:53:39+00:00,3,Twitter for iPhone,@RafaRuizdeLira @mealreplacer conciseness: wtf wtf wtf
1980,2022-10-14 16:10:07+00:00,4,Twitter Web App,every day the mail guy crams a large wad of paper stuffs through my mail slot and then i throw it away :\
1981,2022-10-14 16:08:18+00:00,2,Twitter Web App,@allgarbled i mean now many rolls of paper towels would that be? gods
1982,2022-10-14 16:07:10+00:00,2,Twitter Web App,@xlr8harder What's the worst of them?
1983,2022-10-14 15:49:01+00:00,2,Twitter Web App,@lsparrish came up with it btw!
1984,2022-10-14 15:45:15+00:00,1,Twitter Web App,@DaCaveOfWonders i luv this! captures my attitude as well
1985,2022-10-14 03:40:25+00:00,2,Twitter for iPhone,@absurdlymax best utility monster ever
1986,2022-10-14 03:39:30+00:00,95,Twitter for iPhone,now privately referring to EA as “mathematical kindness” 🥹
1987,2022-10-14 03:18:06+00:00,0,Twitter for iPhone,@correctrix and now there is only Huel
1988,2022-10-14 03:17:38+00:00,0,Twitter for iPhone,@correctrix my brain was first replaced with https://t.co/6bmsPgw9DF
1989,2022-10-14 03:15:05+00:00,0,Twitter for iPhone,@uberwensch_ now i can feel smart too 😌
1990,2022-10-14 03:12:52+00:00,0,Twitter for iPhone,"@correctrix theoretically yes, but somewhere along the line i effectively had a brain transplant 😅"
1991,2022-10-14 01:11:07+00:00,1,Twitter Web App,"@GregS_edu And I am Ariadne left in the rotting vegetable drawer, pining for a certain cherry tomato"
1992,2022-10-14 01:08:03+00:00,1,Twitter Web App,"@daemonhugger for me it could take any of various forms, including but not limited to:

smile
laugh
raised eyebrows + lean in
aaawwwwwww"
1993,2022-10-14 01:03:37+00:00,3,Twitter Web App,"@absurdlymax I'm pretty sure you'd enjoy your cookies more and, yes, you can have all my cookies 🍪🍪🍪"
1994,2022-10-14 01:00:18+00:00,1,Twitter Web App,"@imperialauditor By ""the thing"" I meant Nozick's thought experiment as a criticism of utilitarianism generally"
1995,2022-10-14 00:54:06+00:00,9,Twitter Web App,every day u guyz alter my brain in the best ways
1996,2022-10-14 00:51:09+00:00,4,Twitter Web App,@allgarbled I just became really really really ridiculously good looking 😁
1997,2022-10-14 00:45:11+00:00,1,Twitter Web App,"@Jotto999 @StatisticsFTW I'm so sympathetic to this way of thinking! Paradigm jumping is what I normally do, followed by waiting for the dust to settle and then raw-dog-vibing it :-|"
1998,2022-10-14 00:40:45+00:00,3,Twitter Web App,"@NathanB60857242 of course Julia Galef popped into my head, and I'm like ""Hell yeah they do!"" 😂"
1999,2022-10-14 00:38:53+00:00,2,Twitter Web App,@absurdlymax About explaining quantum mechanics?
2000,2022-10-14 00:37:41+00:00,0,Twitter Web App,"@Jotto999 @StatisticsFTW For the kind of monster that consists of multiple agents spanning into the far future, what you're saying makes sense to me"
2001,2022-10-14 00:36:08+00:00,2,Twitter Web App,"@Kirsten3531 @DistractedAnna i'm really high open on the 5-factor model, but some of these are making me go 🤮"
2002,2022-10-14 00:32:14+00:00,0,Twitter Web App,@StatisticsFTW added to my reading list :)
2003,2022-10-14 00:26:30+00:00,0,Twitter Web App,"@StatisticsFTW This is hard stuff, and biting bullets hurts my teeth... gonna head on over and read about preference utilitarianism and see what flavor those bullets are ha

It seems every ethical stance has lots of bullets to eat 😅"
2004,2022-10-14 00:20:12+00:00,1,Twitter Web App,"@StatisticsFTW @Jotto999 From the discussion we've been having it seems like the positions are

(1) bite the bullet: all hail the utility monster
(2) destroy the damn thing"
2005,2022-10-14 00:16:22+00:00,28,Twitter Web App,"Welp, at least I'm not afraid to ask the dumb question.

My quantum mechanics prof once turned to me and asked ""Do you understand ANYTHING?""

Otoh I was one of the only two students who got an A in there."
2006,2022-10-13 23:55:57+00:00,0,Twitter Web App,@Jotto999 That makes sense to me for a single agent. But for multiple agents I'm not sure I see how returns become marginal? The utility monster could be a billion agents considered as a single entity
2007,2022-10-13 23:48:17+00:00,1,Twitter Web App,"@robbensinger @CineraVerinia To the buddhist argument I always wanna say ""I exist! I just contain multitudes 😅"""
2008,2022-10-13 23:47:14+00:00,1,Twitter Web App,"@CineraVerinia @robbensinger Interesting. I don't like harming other creatures, even small ones. And if my existence relied on billions of other creatures who experience pain and pleasure dying, I'd be very tempted to say ""destroy me!""

The multiple being monster is more compelling to me than the single one"
2009,2022-10-13 23:41:27+00:00,2,Twitter Web App,@YosarianTwo That's interesting; I feel more motivated to learn about that now!
2010,2022-10-13 23:39:46+00:00,2,Twitter Web App,@robbensinger @CineraVerinia Glad I'm not the only one who experiences being human that way. Never heard anyone else say it though until now ha
2011,2022-10-13 23:30:34+00:00,1,Twitter Web App,@robbensinger @CineraVerinia I guess I'm wondering what would make that a single agent vs a billion agents. Is there one set of qualia or a billion? I'm suggesting that a single mind can only experience so much pain/pleasure
2012,2022-10-13 23:27:51+00:00,1,Twitter Web App,"@gebrauchsmusik I tried the powder first, and that was how I got the choco + PB drink this evening. Later I tried the read-to-drink combo packs, which are great too. They have artifical sweetener of some sort, if you crave a little sweetness. otoh you can always add stuff to the powder"
2013,2022-10-13 23:25:25+00:00,1,Twitter Web App,"@robbensinger @CineraVerinia But it does sound like, *if it existed*, we'd have to help it"
2014,2022-10-13 23:23:51+00:00,0,Twitter Web App,"@robbensinger @CineraVerinia I think that kind of being might be only a logical possibility, not instantiatable in our physical universe"
2015,2022-10-13 23:18:58+00:00,1,Twitter Web App,"@CineraVerinia @robbensinger Got it... if there's a coherent way to reject having to help a utility monster paperclip maximizer that'd be nice, kinda don't like that"
2016,2022-10-13 23:16:02+00:00,0,Twitter Web App,"@CineraVerinia If all agents are granted equal weight, is the utility for several agents still additive? Couldn't we still just make a multi-agent utility monster?"
2017,2022-10-13 23:12:39+00:00,2,Twitter Web App,"@robbensinger All this makes sense. I was imagining making the paper clip maximizer into a utility monster 😅

I guess if it were, then we'd just have to help it..."
2018,2022-10-13 23:09:30+00:00,2,Twitter Web App,@robbensinger okay this makes sense to me!
2019,2022-10-13 23:07:46+00:00,0,Twitter Web App,"@CineraVerinia I'm not sure I understand how that solves it. If after normalization the utility monster gets 10 and the rest of us get 1 x 10^-200, what then?"
2020,2022-10-13 23:03:32+00:00,4,Twitter Web App,meanwhile peanut butter Huel + chocolate Huel = 👌
2021,2022-10-13 23:01:01+00:00,59,Twitter Web App,okay i just learned about the utility monster thing. do we have a good answer to that one?
2022,2022-10-13 22:39:14+00:00,1,Twitter Web App,@lsparrish @NathanpmYoung omg i luv this one
2023,2022-10-13 20:10:59+00:00,1,Twitter for iPhone,@absurdlymax right now the turbine would be me. hot water would work also caffeine
